# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Jun 15 00:02:19 PDT 2022 [seed=2020]
# -seed 2020 -beagle_double -beagle_gpu -save_every 1000000 -save_state Beast.chkpt -overwrite ./SnYFV.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(untitled0)	age(untitled0)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
23700	-5891.2148551908895	-509.20338439151544	-5382.011470799374	527.5233528690899	1481.4766471309101	3686.9678623746004	170.3390050411025	1838.6609949588974	381.4103286818054	6.779116451322801	3.7735254403653573	12.974139249900025	0.24647029649578364	0.25577193760781475	0.23973810952029526	0.25801965637610624	0.2187500304975609	0.25833245285263545	2.808509992790467	0.10422702202898618	0.03829163337977686	0.8574813445912366	0.31268106608695856	0.11487490013933058	2.57244403377371	4.393444279160532E-4	4.3934442791605306E-4	-5382.011470799374	0.0	-493.37368326322655
23800	-5887.804920308331	-508.7934648660221	-5379.011455442309	564.9732089233573	1444.0267910766427	3732.05514497684	170.3390050411025	1838.6609949588974	381.4103286818054	6.779116451322801	3.7735254403653573	12.974139249900025	0.24647029649578364	0.25577193760781475	0.23973810952029526	0.25801965637610624	0.2187500304975609	0.25833245285263545	2.808509992790467	0.11831841425777687	0.031012747607876527	0.8506688381343462	0.35495524277333057	0.09303824282362957	2.552006514403039	4.497024925547603E-4	4.4970249255476034E-4	-5379.011455442309	0.0	-492.89972407253356
23900	-5883.52088315511	-508.8433225414095	-5374.677560613701	564.9732089233573	1444.0267910766427	3752.0145640540513	170.3390050411025	1838.6609949588974	381.4103286818054	6.779116451322801	3.7735254403653573	12.974139249900025	0.24741541753265098	0.2548268165709474	0.23973810952029526	0.25801965637610624	0.2187500304975609	0.25833245285263545	2.808509992790467	0.1056910149261639	0.031012747607876527	0.8632962374659592	0.3170730447784917	0.09303824282362957	2.5898887123978778	5.05592238321512E-4	5.055922383215119E-4	-5374.677560613701	0.0	-492.67500160674297
24000	-5886.862709358974	-505.6357462893092	-5381.226963069665	563.2878168915835	1445.7121831084164	3686.5600627813724	169.83086058883077	1839.1691394111692	438.2522784938516	6.779116451322801	3.7735254403653573	12.974139249900025	0.24741541753265098	0.2548268165709474	0.23973810952029526	0.25801965637610624	0.2187500304975609	0.25833245285263545	2.3184060070191386	0.1028410441682573	0.03386271836578311	0.8632962374659592	0.3085231325047719	0.10158815509734934	2.5898887123978778	5.071050016091969E-4	5.07105001609197E-4	-5381.226963069665	0.0	-490.31897294129345
24100	-5890.799033728826	-506.8968800576637	-5383.902153671162	601.2443939149483	1407.7556060850516	3813.2799327923794	179.39194191192172	1829.6080580880782	438.2522784938516	6.779116451322801	4.524321281055906	12.974139249900025	0.24741541753265098	0.2548268165709474	0.23973810952029526	0.25801965637610624	0.34787461011881426	0.13277419134249688	2.3184060070191386	0.12061492147997592	0.04153586870180687	0.8378492098182169	0.36184476443992775	0.12460760610542063	2.5135476294546506	5.071050016091969E-4	5.07105001609197E-4	-5383.902153671162	0.0	-491.29552447529466
24200	-5889.33522213055	-508.23731044838684	-5381.097911682164	636.1907953564512	1372.8092046435488	3862.6764630396665	178.99306284966153	1830.0069371503384	505.78258296417533	7.8414713605015525	4.524321281055906	12.974139249900025	0.24726185206864418	0.2548268165709474	0.23989167498430206	0.25801965637610624	0.16920050782491436	0.13277419134249688	2.3184060070191386	0.12061492147997592	0.04153586870180687	0.8378492098182169	0.36184476443992775	0.12460760610542063	2.5135476294546506	5.245864110550155E-4	5.245864110550153E-4	-5381.097911682164	0.0	-492.50201330844453
24300	-5886.497875758347	-507.4936397450954	-5379.004236013251	610.4344573315158	1398.5655426684843	3824.382270872705	178.99306284966153	1830.0069371503384	364.78808251389313	7.8414713605015525	4.485192874363472	12.712714444769539	0.24726185206864418	0.2548268165709474	0.23989167498430206	0.25801965637610624	0.16920050782491436	0.13277419134249688	1.8894673728413138	0.12061492147997592	0.04153586870180687	0.8378492098182169	0.36184476443992775	0.12460760610542063	2.5135476294546506	5.245864110550155E-4	5.245864110550155E-4	-5379.004236013251	0.0	-493.0267399601988
24400	-5890.595260073813	-509.5434153153443	-5381.051844758468	616.0218078696407	1392.9781921303593	3879.9016183259896	180.63139924109913	1828.3686007589008	364.78808251389313	7.8414713605015525	3.2921666214256824	12.712714444769539	0.251286302547816	0.25080236609177564	0.23989167498430206	0.25801965637610624	0.16920050782491436	0.13277419134249688	1.8894673728413138	0.11878326509922776	0.04153586870180687	0.839680866198965	0.3563497952976833	0.12460760610542063	2.519042598596895	3.9306972963222173E-4	3.930697296322218E-4	-5381.051844758468	0.0	-496.0869257427019
24500	-5889.04044480511	-521.038411037509	-5368.0020337676015	641.8730822240469	1367.1269177759532	4146.336959254203	188.2115722141152	1820.7884277858848	365.2330459714321	7.8414713605015525	3.2921666214256824	12.712714444769539	0.25105805900439304	0.25080236609177564	0.24011991852772496	0.25801965637610624	0.16920050782491436	0.25644458943682186	2.2539699910852717	0.11878326509922776	0.04153586870180687	0.839680866198965	0.3563497952976833	0.12460760610542063	2.519042598596895	3.906640016768928E-4	3.90664001676893E-4	-5368.0020337676015	0.0	-506.5458212745982
24600	-5888.741925823695	-519.6770423810199	-5369.064883442676	598.298385225906	1410.701614774094	4018.680410251738	194.3901755679113	1814.6098244320888	365.2330459714321	7.262972562589769	3.2921666214256824	12.712714444769539	0.25105805900439304	0.25080236609177564	0.24011991852772496	0.25801965637610624	0.16920050782491436	0.25644458943682186	2.6667358392523823	0.10565389083677475	0.04153586870180687	0.852810240461418	0.31696167251032425	0.12460760610542063	2.558430721384254	3.901727846753612E-4	3.901727846753611E-4	-5369.064883442676	0.0	-504.5224794979137
24700	-5887.364282312742	-517.6322605265166	-5369.732021786225	589.8226839106851	1419.177316089315	3992.7589057031905	182.52314554720948	1826.4768544527906	409.4744115049292	7.262972562589769	4.7083772809256175	12.712714444769539	0.25105805900439304	0.25080236609177564	0.24011991852772496	0.25801965637610624	0.16920050782491436	0.25644458943682186	2.6667358392523823	0.10565389083677475	0.04153586870180687	0.852810240461418	0.31696167251032425	0.12460760610542063	2.558430721384254	4.373546043776317E-4	4.3735460437763153E-4	-5369.732021786225	0.0	-501.6764799555702
24800	-5890.012508978027	-519.9391952696976	-5370.073313708329	598.6969437913889	1410.303056208611	4092.637519614127	185.26932312229025	1823.7306768777098	409.4744115049292	7.262972562589769	4.7083772809256175	13.272891557665801	0.25105805900439304	0.25080236609177564	0.24011991852772496	0.25801965637610624	0.2336444465300952	0.2210553113288617	2.6667358392523823	0.14036329311428003	0.04153586870180687	0.8181008381839127	0.4210898793428401	0.12460760610542063	2.454302514551738	4.3087186138133224E-4	4.3087186138133235E-4	-5370.073313708329	0.0	-503.84168681204676
24900	-5887.1265296557685	-519.1499186494577	-5367.976611006311	594.0891056065974	1414.9108943934025	4030.0320280680608	187.13857672761148	1821.8614232723885	409.4744115049292	7.262972562589769	4.7083772809256175	13.272891557665801	0.25105805900439304	0.25080236609177564	0.24011991852772496	0.25801965637610624	0.17585938546380203	0.2210553113288617	2.6667358392523823	0.1384584102100221	0.04153586870180687	0.8200057210881706	0.41537523063006626	0.12460760610542063	2.460017163264512	4.342137637944356E-4	4.342137637944354E-4	-5367.976611006311	0.0	-503.16991652244315
25000	-5882.400916744795	-520.2858693435561	-5362.115047401238	597.7984880043214	1411.2015119956786	4076.7914980868777	188.30703535763422	1820.6929646423657	465.8895720888993	10.417655728747976	4.7083772809256175	13.272891557665801	0.25241403759730435	0.25080236609177564	0.23876393993481368	0.25801965637610624	0.17585938546380203	0.2210553113288617	2.6667358392523823	0.1384584102100221	0.043424047163786006	0.8181175426261915	0.41537523063006626	0.13027214149135802	2.4543526278785746	4.3603951371330995E-4	4.3603951371331027E-4	-5362.115047401238	0.0	-503.51692775663673
25100	-5880.117678452644	-523.252373262823	-5356.865305189821	601.9479660925344	1407.0520339074656	4167.582343122208	188.30703535763422	1820.6929646423657	465.8895720888993	7.956416019025484	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.23492759409834865	0.25801965637610624	0.2786094671982862	0.2210553113288617	2.6667358392523823	0.1384584102100221	0.026934123079903814	0.8346074667100737	0.41537523063006626	0.08080236923971144	2.503822400130221	4.3603951371330995E-4	4.3603951371331E-4	-5356.865305189821	0.0	-506.7467070810967
25200	-5877.360504937663	-522.7311689472488	-5354.629335990414	603.1606079858458	1405.8393920141543	4191.615680656465	188.30703535763422	1820.6929646423657	497.18111854841254	7.956416019025484	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.23492759409834865	0.25801965637610624	0.2786094671982862	0.2210553113288617	2.6667358392523823	0.1384584102100221	0.0346566348765265	0.826884954913451	0.41537523063006626	0.1039699046295795	2.480654864740353	4.3603951371330995E-4	4.360395137133099E-4	-5354.629335990414	0.0	-506.1495276275328
25300	-5883.130355200941	-526.2947776931128	-5356.835577507829	752.0275241589891	1256.972475841011	4523.430647646121	188.30703535763422	1820.6929646423657	497.18111854841254	16.091645911843884	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.23492759409834865	0.25801965637610624	0.2786094671982862	0.2210553113288617	2.6667358392523823	0.12277672171482534	0.0346566348765265	0.8425666434086478	0.36833016514447603	0.1039699046295795	2.5276999302259435	4.3603951371330995E-4	4.360395137133099E-4	-5356.835577507829	0.0	-508.2593676294599
25400	-5888.789388472399	-525.4715771031848	-5363.317811369214	818.5586901248184	1190.4413098751816	4674.503313759363	188.30703535763422	1820.6929646423657	497.18111854841254	12.390567667166652	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.23492759409834865	0.25801965637610624	0.23354527967388491	0.08891734138076167	2.8288978776248213	0.11256188408694712	0.0346566348765265	0.8527814810365261	0.33768565226084135	0.1039699046295795	2.5583444431095783	3.6385910958469246E-4	3.638591095846923E-4	-5363.317811369214	0.0	-508.3816577772061
25500	-5896.40732904687	-527.2301509389404	-5369.17717810793	824.4297037397127	1184.5702962602873	4734.690544163749	210.6415350425848	1798.3584649574152	497.18111854841254	12.390567667166652	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.23492759409834865	0.25801965637610624	0.23354527967388491	0.08891734138076167	2.8288978776248213	0.1409879282750769	0.0346566348765265	0.8243554368483964	0.42296378482523067	0.1039699046295795	2.4730663105451893	3.612679586635346E-4	3.612679586635343E-4	-5369.17717810793	0.0	-510.14057035658567
25600	-5893.593140956792	-529.2667838647073	-5364.326357092084	826.0263234486938	1182.9736765513062	4808.009836346313	212.54023179890348	1796.4597682010965	483.81348102030137	12.390567667166652	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.23492759409834865	0.25801965637610624	0.1696886816227566	0.06258352077630551	2.8288978776248213	0.1409879282750769	0.0346566348765265	0.8243554368483964	0.42296378482523067	0.1039699046295795	2.4730663105451893	3.5804062473493827E-4	3.5804062473493854E-4	-5364.326357092084	0.0	-512.3874543485612
25700	-5893.332761553701	-530.2687922467643	-5363.063969306937	608.6855482516648	1400.3144517483352	4363.833617415271	212.54023179890348	1796.4597682010965	634.8947207917141	12.390567667166652	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.24045466446476665	0.2524925860096882	0.33547272618132373	0.06258352077630551	2.8288978776248213	0.1409879282750769	0.0346566348765265	0.8243554368483964	0.42296378482523067	0.1039699046295795	2.4730663105451893	4.173683531537493E-4	4.1736835315374945E-4	-5363.063969306937	0.0	-512.5466931601499
25800	-5884.327917762797	-528.8581104298158	-5355.469807332982	677.181613094702	1331.818386905298	4531.153215152354	212.54023179890348	1796.4597682010965	634.8947207917141	12.390567667166652	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.24045466446476665	0.2524925860096882	0.33547272618132373	0.06258352077630551	2.1044409233907753	0.1409879282750769	0.0346566348765265	0.8243554368483964	0.42296378482523067	0.1039699046295795	2.4730663105451893	4.173683531537493E-4	4.173683531537491E-4	-5355.469807332982	0.0	-512.5339041161612
25900	-5882.946622141694	-527.202510484819	-5355.744111656875	677.181613094702	1331.818386905298	4550.486852045416	212.54023179890348	1796.4597682010965	538.2091383053913	12.390567667166652	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.24045466446476665	0.2524925860096882	0.33547272618132373	0.07099914724014782	1.939294651452684	0.1409879282750769	0.026662241614810497	0.8323498301101123	0.42296378482523067	0.07998672484443149	2.497049490330337	3.7130568772763157E-4	3.713056877276315E-4	-5355.744111656875	0.0	-511.6279896539795
26000	-5889.958691992295	-532.4316936476496	-5357.526998344645	689.2233920926798	1319.7766079073203	4718.775148639285	216.31966474570947	1792.6803352542906	576.4899705213386	12.390567667166652	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.24045466446476665	0.2524925860096882	0.33547272618132373	0.07099914724014782	1.939294651452684	0.1409879282750769	0.026662241614810497	0.8323498301101123	0.42296378482523067	0.07998672484443149	2.497049490330337	3.760681419000727E-4	3.760681419000728E-4	-5357.526998344645	0.0	-516.7116307210023
26100	-5887.736118056438	-532.4374561556702	-5355.298661900767	628.8194137776055	1380.1805862223946	4585.668459739262	215.73908101958858	1793.2609189804114	576.4899705213386	12.390567667166652	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.24045466446476665	0.2524925860096882	0.33547272618132373	0.07099914724014782	1.939294651452684	0.1626528067258802	0.026662241614810497	0.8106849516593091	0.4879584201776406	0.07998672484443149	2.4320548549779275	3.7708019331916576E-4	3.7708019331916587E-4	-5355.298661900767	0.0	-516.7471590321895
26200	-5879.1895897971835	-525.6401437731474	-5353.549446024036	619.9180827059731	1389.0819172940269	4381.264049825563	190.69410235819976	1818.3058976418001	504.27316418885874	7.1599259059057605	4.7083772809256175	13.145997322575692	0.25241403759730435	0.25463871192824067	0.24045466446476665	0.2524925860096882	0.16998184347366807	0.07099914724014782	1.939294651452684	0.11946256562172963	0.026662241614810497	0.8538751927634597	0.3583876968651889	0.07998672484443149	2.561625578290379	4.187037501369049E-4	4.187037501369051E-4	-5353.549446024036	0.0	-511.2259377597877
26300	-5883.5279348498525	-528.6543859386849	-5354.873548911168	619.9180827059731	1389.0819172940269	4408.600500602637	190.69410235819976	1818.3058976418001	456.59210577799337	7.1599259059057605	4.975024853948044	13.145997322575692	0.25241403759730435	0.25463871192824067	0.24045466446476665	0.2524925860096882	0.16998184347366807	0.07099914724014782	1.939294651452684	0.1277754477888365	0.026662241614810497	0.8455623105963529	0.3833263433665095	0.07998672484443149	2.536686931789059	3.801364536116702E-4	3.8013645361167057E-4	-5354.873548911168	0.0	-514.4792292790571
26400	-5882.377008857509	-529.6977232203155	-5352.679285637194	628.5232015733613	1380.4767984266387	4446.0541435198365	201.5755631995681	1807.424436800432	456.59210577799337	7.1599259059057605	4.975024853948044	13.145997322575692	0.23642498847692395	0.25463871192824067	0.24045466446476665	0.2684816351300686	0.16998184347366807	0.07099914724014782	1.939294651452684	0.11714679502300304	0.037290894380643966	0.8455623105963529	0.3514403850690091	0.1118726831419319	2.536686931789059	3.9230222785532887E-4	3.923022278553289E-4	-5352.679285637194	0.0	-515.4427180975912
26500	-5886.548959351812	-529.0705822393866	-5357.478377112426	628.5232015733613	1380.4767984266387	4471.773459376829	201.5755631995681	1807.424436800432	668.663804150546	7.1599259059057605	4.975024853948044	13.145997322575692	0.23642498847692395	0.25463871192824067	0.24045466446476665	0.2684816351300686	0.12119510146121194	0.07099914724014782	1.939294651452684	0.11714679502300304	0.027570971565869788	0.8552822334111271	0.3514403850690091	0.08271291469760936	2.565846700233381	3.9230222785532887E-4	3.923022278553289E-4	-5357.478377112426	0.0	-514.5041794696286
26600	-5880.243740570862	-527.9102202870548	-5352.333520283808	633.8794735703763	1375.1205264296236	4446.554776888343	201.5755631995681	1807.424436800432	668.663804150546	7.1599259059057605	4.975024853948044	13.145997322575692	0.23642498847692395	0.25463871192824067	0.24045466446476665	0.2684816351300686	0.12119510146121194	0.16922594753498937	1.939294651452684	0.11714679502300304	0.027570971565869788	0.8552822334111271	0.3514403850690091	0.08271291469760936	2.565846700233381	3.9230222785532887E-4	3.923022278553291E-4	-5352.333520283808	0.0	-513.1544295179698
26700	-5880.576444908743	-529.678947138588	-5350.897497770155	633.8794735703763	1375.1205264296236	4459.907369554391	201.5755631995681	1807.424436800432	489.4291484015789	7.1599259059057605	4.975024853948044	12.858031812253024	0.23642498847692395	0.25463871192824067	0.24045466446476665	0.2684816351300686	0.31926932708318684	0.16922594753498937	1.939294651452684	0.11714679502300304	0.027570971565869788	0.8552822334111271	0.3514403850690091	0.08271291469760936	2.565846700233381	3.9230222785532887E-4	3.92302227855329E-4	-5350.897497770155	0.0	-514.8963358635248
26800	-5884.934258202335	-529.6976591241757	-5355.236599078159	633.8794735703763	1375.1205264296236	4437.97702889653	201.5755631995681	1807.424436800432	554.4098452683324	7.1599259059057605	6.076619667970941	10.761885136895728	0.23642498847692395	0.25463871192824067	0.24045466446476665	0.2684816351300686	0.31926932708318684	0.16922594753498937	1.939294651452684	0.11714679502300304	0.031972069453409906	0.850881135523587	0.3514403850690091	0.09591620836022971	2.552643406570761	3.9230222785532887E-4	3.92302227855329E-4	-5355.236599078159	0.0	-514.8445856068788
26900	-5894.481671106211	-530.0044076967044	-5364.477263409507	578.6833312379197	1430.3166687620803	4330.667102896597	197.5916534198436	1811.4083465801564	596.2361640795849	7.1599259059057605	6.076619667970941	10.761885136895728	0.23642498847692395	0.25463871192824067	0.24045466446476665	0.2684816351300686	0.30944882131362095	0.16922594753498937	1.939294651452684	0.11714679502300304	0.031972069453409906	0.850881135523587	0.3514403850690091	0.09591620836022971	2.552643406570761	3.9230222785532887E-4	3.923022278553288E-4	-5364.477263409507	0.0	-515.124207654769
27000	-5903.782884013271	-533.9984297709212	-5369.784454242349	669.4779142283469	1339.522085771653	4585.799593349165	197.5916534198436	1811.4083465801564	596.2361640795849	7.1599259059057605	2.3294777473263757	10.761885136895728	0.23642498847692395	0.25463871192824067	0.24045466446476665	0.2684816351300686	0.30944882131362095	0.16922594753498937	3.177198769718605	0.11714679502300304	0.031972069453409906	0.850881135523587	0.3514403850690091	0.09591620836022971	2.552643406570761	3.517757011716447E-4	3.5177570117164464E-4	-5369.784454242349	0.0	-517.969584034244
27100	-5899.036660156083	-533.1997180115659	-5365.836942144517	685.2025265196318	1323.7974734803684	4656.005540692274	200.88660813416936	1808.1133918658306	596.2361640795849	7.1599259059057605	2.3294777473263757	10.761885136895728	0.23642498847692395	0.25463871192824067	0.24045466446476665	0.2684816351300686	0.30944882131362095	0.16922594753498937	3.177198769718605	0.11714679502300304	0.031972069453409906	0.850881135523587	0.3514403850690091	0.09591620836022971	2.552643406570761	3.517757011716447E-4	3.517757011716447E-4	-5365.836942144517	0.0	-517.1537722368461
27200	-5895.408341968705	-531.9847076814153	-5363.42363428729	608.6300211278751	1400.3699788721249	4471.420620442262	192.6198364408599	1816.38016355914	552.0515755132602	7.1599259059057605	3.3633921826148887	10.761885136895728	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.30944882131362095	0.16922594753498937	3.177198769718605	0.11714679502300304	0.031972069453409906	0.850881135523587	0.3514403850690091	0.09591620836022971	2.552643406570761	3.655179820376986E-4	3.655179820376985E-4	-5363.42363428729	0.0	-515.6097834394274
27300	-5894.878643261078	-534.240482724539	-5360.638160536539	681.12266766838	1327.87733233162	4643.810560622331	221.45081160888628	1787.5491883911136	716.8005103660287	7.1599259059057605	3.3633921826148887	10.761885136895728	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.24860047282151032	0.16922594753498937	3.177198769718605	0.12320686558160665	0.03467636121217896	0.8421167732062144	0.36962059674481995	0.10402908363653687	2.526350319618643	3.885429297017151E-4	3.8854292970171505E-4	-5360.638160536539	0.0	-517.530316508224
27400	-5906.8644215118065	-543.0158640792922	-5363.848557432514	711.5608990903293	1297.4391009096707	4989.538545892897	231.49060810047374	1777.5093918995262	716.8005103660287	7.1599259059057605	3.3633921826148887	10.761885136895728	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.17072323535772752	0.16922594753498937	3.177198769718605	0.12320686558160665	0.02217676501265369	0.8546163694057396	0.36962059674481995	0.06653029503796107	2.5638491082172186	3.8973352142481616E-4	3.8973352142481583E-4	-5363.848557432514	0.0	-526.3555559686721
27500	-5913.0537309507035	-541.5367320665142	-5371.516998884189	719.368980642231	1289.631019357769	4963.508928659769	230.93506006116368	1778.0649399388362	620.3634100521236	7.1599259059057605	3.3633921826148887	10.761885136895728	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.17072323535772752	0.16922594753498937	2.377753525288972	0.12320686558160665	0.02217676501265369	0.8546163694057396	0.36962059674481995	0.06653029503796107	2.5638491082172186	3.8550332635012996E-4	3.8550332635012996E-4	-5371.516998884189	0.0	-526.6617400015851
27600	-5908.616776765929	-541.1590888967395	-5367.45768786919	719.368980642231	1289.631019357769	4965.363982012845	230.93506006116368	1778.0649399388362	608.7569615690088	7.1599259059057605	3.3633921826148887	10.761885136895728	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.17072323535772752	0.16922594753498937	2.377753525288972	0.11569941746648722	0.029684213127773123	0.8546163694057396	0.3470982523994617	0.08905263938331937	2.5638491082172186	3.195815387911962E-4	3.195815387911964E-4	-5367.45768786919	0.0	-526.7245730367783
27700	-5906.522808772276	-541.4679478945402	-5365.054860877736	721.4956737895225	1287.5043262104775	4972.83640602784	231.61778064394855	1777.3822193560513	608.7569615690088	7.1599259059057605	3.1618576876473203	10.761885136895728	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.28826127208024	0.02508491162566694	2.377753525288972	0.11569941746648722	0.029684213127773123	0.8546163694057396	0.3470982523994617	0.08905263938331937	2.5638491082172186	3.2525838106972084E-4	3.252583810697207E-4	-5365.054860877736	0.0	-527.1169579654681
27800	-5909.976883452968	-542.4048434864583	-5367.57203996651	615.5445505463142	1393.4554494536858	4805.762977690515	231.61778064394855	1777.3822193560513	608.7569615690088	8.627065475614177	3.1618576876473203	10.761885136895728	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.28826127208024	0.02508491162566694	2.377753525288972	0.11569941746648722	0.029684213127773123	0.8546163694057396	0.3470982523994617	0.08905263938331937	2.5638491082172186	3.5688317443788434E-4	3.568831744378843E-4	-5367.57203996651	0.0	-527.5796679190279
27900	-5909.5909149817635	-541.0119983792735	-5368.57891660249	615.5445505463142	1393.4554494536858	4775.90834953273	231.61778064394855	1777.3822193560513	608.7569615690088	8.627065475614177	3.1618576876473203	12.378465536421889	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.1469552023294078	0.02508491162566694	2.465895008070011	0.11569941746648722	0.029684213127773123	0.8546163694057396	0.3470982523994617	0.08905263938331937	2.5638491082172186	3.5688317443788434E-4	3.5688317443788455E-4	-5368.57891660249	0.0	-526.0312315122096
28000	-5910.107769476318	-543.7775796877128	-5366.330189788605	703.2251788181441	1305.774821181856	4937.866622094703	195.57476597820403	1813.4252340217959	608.7569615690088	8.627065475614177	6.080241272259163	12.378465536421889	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.1469552023294078	0.05823388153981679	2.465895008070011	0.11569941746648722	0.029684213127773123	0.8546163694057396	0.3470982523994617	0.08905263938331937	2.5638491082172186	3.5688317443788434E-4	3.5688317443788477E-4	-5366.330189788605	0.0	-527.835425548226
28100	-5905.576621072374	-540.9064474936858	-5364.670173578688	569.413895597324	1439.586104402676	4624.437154689971	195.57476597820403	1813.4252340217959	608.7569615690088	8.627065475614177	6.080241272259163	10.132609621514481	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.1469552023294078	0.05823388153981679	2.465895008070011	0.11569941746648722	0.029684213127773123	0.8546163694057396	0.3470982523994617	0.08905263938331937	2.5638491082172186	3.5688317443788434E-4	3.568831744378844E-4	-5364.670173578688	0.0	-525.424971716131
28200	-5900.054821837053	-541.8432343150673	-5358.211587521986	569.413895597324	1439.586104402676	4625.937572497696	195.57476597820403	1813.4252340217959	581.0778898354642	8.627065475614177	6.080241272259163	10.132609621514481	0.23642498847692395	0.25463871192824067	0.2633107558754474	0.24562554371938788	0.1469552023294078	0.05823388153981679	2.465895008070011	0.12561506831394612	0.029684213127773123	0.8447007185582807	0.3768452049418384	0.08905263938331937	2.5341021556748418	3.430218558018703E-4	3.4302185580186996E-4	-5358.211587521986	0.0	-526.4943556590848
28300	-5898.223775439722	-541.1766011638135	-5357.047174275908	627.9633712566111	1381.036628743389	4712.644811643718	195.57476597820403	1813.4252340217959	581.0778898354642	8.627065475614177	6.080241272259163	10.132609621514481	0.23642498847692395	0.2361869951196561	0.2633107558754474	0.2640772605279725	0.1469552023294078	0.2888833176864513	2.465895008070011	0.12561506831394612	0.029684213127773123	0.8447007185582807	0.3768452049418384	0.08905263938331937	2.5341021556748418	3.430218558018703E-4	3.4302185580186996E-4	-5357.047174275908	0.0	-525.3459662638372
28400	-5900.621842337743	-541.5815887449934	-5359.04025359275	746.5164967163968	1262.483503283603	4912.553373851303	195.57476597820403	1813.4252340217959	581.0778898354642	8.627065475614177	6.080241272259163	10.507754708442027	0.23642498847692395	0.2361869951196561	0.2633107558754474	0.2640772605279725	0.1469552023294078	0.2888833176864513	2.465895008070011	0.12561506831394612	0.029684213127773123	0.8447007185582807	0.3768452049418384	0.08905263938331937	2.5341021556748418	3.7678965691411955E-4	3.767896569141192E-4	-5359.04025359275	0.0	-525.4229292553207
28500	-5898.950822470183	-541.3140826819592	-5357.636739788224	697.8438103656996	1311.1561896343005	4861.277479391323	195.57476597820403	1813.4252340217959	581.0778898354642	8.627065475614177	6.080241272259163	10.507754708442027	0.23642498847692395	0.2361869951196561	0.2633107558754474	0.2640772605279725	0.1469552023294078	0.2888833176864513	2.465895008070011	0.12561506831394612	0.029684213127773123	0.8447007185582807	0.3768452049418384	0.08905263938331937	2.5341021556748418	3.7678965691411955E-4	3.767896569141192E-4	-5357.636739788224	0.0	-525.1694971275538
28600	-5907.854522105457	-543.1608270673684	-5364.693695038089	704.9353109285018	1304.0646890714982	5035.659797157645	197.56220004640554	1811.4377999535945	645.9688796533953	8.627065475614177	6.080241272259163	10.507754708442027	0.23642498847692395	0.2361869951196561	0.2633107558754474	0.2640772605279725	0.1469552023294078	0.2888833176864513	1.8562687246689218	0.12561506831394612	0.029684213127773123	0.8447007185582807	0.3768452049418384	0.08905263938331937	2.5341021556748418	3.1865909047677435E-4	3.186590904767744E-4	-5364.693695038089	0.0	-528.4523164796984
28700	-5892.9249340960105	-543.4937703883251	-5349.431163707685	733.086209644966	1275.913790355034	5040.183326342638	197.59375143602787	1811.4062485639722	835.3957983208652	8.627065475614177	6.080241272259163	10.507754708442027	0.23642498847692395	0.2361869951196561	0.2633107558754474	0.2640772605279725	0.1469552023294078	0.2888833176864513	1.8562687246689218	0.12561506831394612	0.04518738066532307	0.8291975510207307	0.3768452049418384	0.1355621419959692	2.487592653062192	3.303578423029693E-4	3.3035784230296954E-4	-5349.431163707685	0.0	-528.4357229295944
