# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Jun 16 17:07:33 PDT 2022 [seed=2020]
# -seed 2020 -beagle_double -beagle_gpu -save_every 1000000 -save_state Beast.chkpt -overwrite Sn_H1N1pdm_2009.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
80500	-20342.65482976289	-22.11906325487669	-20320.535766508016	0.20645581593950368	2009.1965441840605	3.0599161533012476	1.0436553040246113	8.152807841596774	9.23897261937797	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.048447627908363496	0.006153319034483245	0.006153319034483248	-20320.535766508016	0.0	-19.36221684970644
80600	-20348.78466536583	-20.169355190150736	-20328.61531017568	0.2021212524588563	2009.200878747541	2.975494928363395	1.0436553040246113	8.152807841596774	9.23897261937797	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.048447627908363496	0.006267654369550817	0.006267654369550812	-20328.61531017568	0.0	-17.38949420583393
80700	-20349.3046275892	-19.66233925257129	-20329.64228833663	0.20354701191422153	2009.1994529880858	3.0180720341908853	1.0436553040246113	7.580757454271708	9.23897261937797	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.048447627908363496	0.006271827536409947	0.0062718275364099406	-20329.64228833663	0.0	-16.894690436744614
80800	-20349.97118172137	-26.082274642898934	-20323.888907078468	0.20729879463030595	2009.1957012053697	3.2066398657015913	1.0436553040246113	7.580757454271708	9.23897261937797	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.048447627908363496	0.006101499267131015	0.006101499267131009	-20323.888907078468	0.0	-23.35805866989574
80900	-20351.18036820678	-25.000928051476087	-20326.179440155305	0.2073416779141671	2009.1956583220858	3.1663782550826594	1.065070217198645	7.3494030994545	9.23897261937797	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.048447627908363496	0.0061002373292144176	0.006100237329214419	-20326.179440155305	0.0	-21.149298711603365
81000	-20355.617896339238	-22.938305360666007	-20332.679590978572	0.19999395784471294	2009.2030060421553	2.95295706707444	1.065070217198645	10.097779453721595	9.23897261937797	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0692937136022364	0.0061385027497165056	0.006138502749716503	-20332.679590978572	0.0	-18.980671735479536
81100	-20352.765666695115	-22.922477710161353	-20329.843188984953	0.20511970377762392	2009.1978802962224	3.0855938825245137	1.065070217198645	6.027839925253821	9.23897261937797	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0692937136022364	0.005985107415557709	0.005985107415557713	-20329.843188984953	0.0	-19.03982443235203
81200	-20345.737322177614	-18.3383110445493	-20327.399011133064	0.20203849077004093	2009.20096150923	3.00468672982996	0.9909334028816589	6.027839925253821	9.23897261937797	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0692937136022364	0.006076384036909963	0.006076384036909963	-20327.399011133064	0.0	-16.49530009837953
81300	-20348.567862350334	-21.45623293206085	-20327.111629418272	0.2079888745364978	2009.1950111254635	3.0978267648212987	1.0133720191990856	6.027839925253821	11.383627487769276	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0692937136022364	0.005993532159103043	0.005993532159103046	-20327.111629418272	0.0	-19.179248809473233
81400	-20347.684626461545	-24.713399430325506	-20322.97122703122	0.21869377013744148	2009.1843062298626	3.1631347248096016	0.935535266027777	6.027839925253821	9.061180612392754	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0692937136022364	0.006132402453900462	0.006132402453900466	-20322.97122703122	0.0	-20.852057981673465
81500	-20346.392363208997	-20.70983558448617	-20325.68252762451	0.2195401598821165	2009.1834598401178	3.1391477498644376	1.006894525523172	6.027839925253821	9.061180612392754	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0692937136022364	0.0056727421789283874	0.005672742178928385	-20325.68252762451	0.0	-18.95977168441872
81600	-20352.412841031586	-22.72301343709316	-20329.68982759449	0.2260154752236703	2009.1769845247763	3.2579511432196093	1.006894525523172	6.027839925253821	9.061180612392754	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.013965941723608004	0.005510218818864026	0.005510218818864028	-20329.68982759449	0.0	-21.116568364497354
81700	-20351.852550348427	-22.299686037081692	-20329.552864311347	0.2260154752236703	2009.1769845247763	3.223268746638799	1.006894525523172	6.027839925253821	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.013965941723608004	0.006631747667590559	0.00663174766759056	-20329.552864311347	0.0	-20.41967069560108
81800	-20347.950155577113	-23.591753739837543	-20324.358401837275	0.22575875035067666	2009.1772412496493	3.2798576262918044	1.006894525523172	6.027839925253821	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.013965941723608004	0.005797620566186508	0.005797620566186508	-20324.358401837275	0.0	-21.7900113406748
81900	-20348.415106351702	-21.941680965836415	-20326.473425385866	0.2243666375061704	2009.1786333624939	3.23094293267967	1.006894525523172	6.027839925253821	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.013965941723608004	0.0058335926792754695	0.0058335926792754695	-20326.473425385866	0.0	-20.12950020416743
82000	-20346.80627623563	-27.452297205323454	-20319.353979030308	0.22799901439451253	2009.1750009856055	3.3835951434375127	1.006894525523172	6.788081760737137	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.013965941723608004	0.005744792913401146	0.005744792913401148	-20319.353979030308	0.0	-25.662675956037443
82100	-20345.659528224576	-27.585983083065756	-20318.07354514151	0.24126106541483677	2009.1617389345852	3.431221227943438	1.006894525523172	6.788081760737137	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.013965941723608004	0.005744792913401146	0.005744792913401146	-20318.07354514151	0.0	-25.803076954196534
82200	-20347.685534909604	-25.712848673918742	-20321.972686235684	0.24126106541483677	2009.1617389345852	3.4186729848026456	1.0056462571595834	4.437662496594805	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.013965941723608004	0.00580818642386547	0.005808186423865473	-20321.972686235684	0.0	-23.955001646030826
82300	-20348.182076183653	-27.09510742781105	-20321.08696875584	0.22816396227918168	2009.1748360377208	3.3981251772899252	1.0056462571595834	4.437662496594805	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.013965941723608004	0.00580818642386547	0.005808186423865472	-20321.08696875584	0.0	-25.334365446146627
82400	-20350.768267293748	-24.948416951632645	-20325.819850342115	0.22816396227918168	2009.1748360377208	3.3425807329747803	0.9929640002778072	4.437662496594805	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.005917886518951958	0.006374012628218716	0.006374012628218712	-20325.819850342115	0.0	-23.151183861794433
82500	-20352.147119856494	-24.274121031742737	-20327.87299882475	0.23855240774272768	2009.1644475922574	3.3505586720974447	0.9929640002778072	4.437662496594805	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.005917886518951958	0.006374012628218716	0.006374012628218714	-20327.87299882475	0.0	-22.478029048695007
82600	-20350.27678971936	-25.704900235739256	-20324.57188948362	0.23855240774272768	2009.1644475922574	3.3955256617588425	0.9903265272639772	4.437662496594805	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.005917886518951958	0.006374012628218716	0.006374012628218718	-20324.57188948362	0.0	-23.895624459680032
82700	-20353.112846981145	-27.099632978823198	-20326.01321400232	0.23027016769108363	2009.172729832309	3.4300749440101956	0.9903265272639772	5.491784765410763	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.003177688665167981	0.005390578501726958	0.005390578501726955	-20326.01321400232	0.0	-25.377299419336367
82800	-20352.67926137645	-27.431974296177785	-20325.24728708027	0.2298681969361287	2009.1731318030638	3.3954311837485944	0.950938279259867	5.491784765410763	9.970040907407354	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.003177688665167981	0.005562982600357586	0.005562982600357585	-20325.24728708027	0.0	-24.5317044239052
82900	-20355.04043124335	-29.09584843707761	-20325.94458280627	0.2298681969361287	2009.1731318030638	3.454994617899634	0.950938279259867	5.491784765410763	8.2059423749231	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0029780594419665783	0.005515529985533016	0.005515529985533017	-20325.94458280627	0.0	-26.55334146191582
83000	-20363.606824233302	-37.779806332075054	-20325.82701790123	0.2422634629516462	2009.1607365370485	3.8034204007420547	0.950938279259867	1.6153756940671844	8.2059423749231	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0029780594419665783	0.005233331173734101	0.0052333311737341	-20325.82701790123	0.0	-35.34951481742872
83100	-20361.012853727374	-28.985849894552015	-20332.027003832824	0.22899133368367738	2009.1740086663162	3.411115164172366	1.0038253893603564	1.6153756940671844	8.2059423749231	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0029780594419665783	0.005828444396944188	0.005828444396944182	-20332.027003832824	0.0	-27.630275909309475
83200	-20359.732740443844	-26.205838711924407	-20333.52690173192	0.22077142943606473	2009.182228570564	3.3997174873233984	1.0038253893603564	3.718367548698517	8.2059423749231	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.0029780594419665783	0.006241705465346499	0.006241705465346492	-20333.52690173192	0.0	-24.791971143699566
83300	-20360.314434165608	-23.56890728950484	-20336.745526876104	0.24357112423571825	2009.1594288757642	3.370996910393818	1.0038253893603564	4.202018851680686	7.946584082075326	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.015230348465968761	0.006231074352348184	0.0062310743523481815	-20336.745526876104	0.0	-22.177020330824345
83400	-20352.315979977167	-21.949173241715958	-20330.366806735452	0.24357112423571825	2009.1594288757642	3.314596143757426	0.9697453089042157	4.884356328964746	7.946584082075326	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.015230348465968761	0.006231074352348184	0.006231074352348183	-20330.366806735452	0.0	-20.117097071233577
83500	-20352.38016366101	-13.148784039887763	-20339.231379621124	0.2365702656246888	2009.1664297343752	2.9664512965783536	0.9697453089042157	5.426057974990295	7.946584082075326	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.044398698911031424	0.006355195288513323	0.006355195288513323	-20339.231379621124	0.0	-11.189408635547657
83600	-20350.574341262643	-13.517407918074653	-20337.056933344567	0.2399161560309926	2009.163083843969	2.9279131827633873	0.9697453089042157	5.426057974990295	10.545031232856621	0.3388994864646798	0.1967899345403863	0.23803166307126533	0.22627891592366858	0.017001515317268647	0.006355195288513323	0.006355195288513321	-20337.056933344567	0.0	-11.103773240981694
83700	-20361.648646157824	-22.662416297984883	-20338.98622985984	0.2538587962598539	2009.14914120374	3.330137926616939	0.9858043055932937	5.894851945554106	10.545031232856621	0.3388994864646798	0.1967899345403863	0.23680004567802948	0.22751053331690443	0.017001515317268647	0.006006150060231397	0.006006150060231392	-20338.98622985984	0.0	-20.68427797448844
83800	-20347.114188559437	-13.64709561495383	-20333.467092944484	0.24142713887558798	2009.1615728611243	2.956167265006273	0.9858043055932937	7.471491489260442	10.545031232856621	0.3388994864646798	0.1967899345403863	0.23680004567802948	0.22751053331690443	0.017001515317268647	0.006315421006716672	0.006315421006716675	-20333.467092944484	0.0	-11.569857461710152
83900	-20351.87698372391	-11.650348443352975	-20340.226635280556	0.24142713887558798	2009.1615728611243	2.9044568148093877	0.9858043055932937	6.193106201983699	10.545031232856621	0.3388994864646798	0.1967899345403863	0.23680004567802948	0.22751053331690443	0.017001515317268647	0.006315421006716672	0.006315421006716671	-20340.226635280556	0.0	-9.577397118029122
84000	-20349.21638412717	-10.670727234169677	-20338.545656893	0.23321295118927562	2009.1697870488108	2.9130749006298435	1.0077432086715703	7.116542576995064	7.635897267274031	0.3388994864646798	0.1967899345403863	0.23680004567802948	0.22751053331690443	0.017001515317268647	0.006369490573810718	0.0063694905738107205	-20338.545656893	0.0	-9.204949647463375
84100	-20350.788595282927	-10.627246974781634	-20340.161348308146	0.23034270857609446	2009.172657291424	2.8916300350827435	1.0149006916313388	6.465330220909455	7.635897267274031	0.3388994864646798	0.1967899345403863	0.23680004567802948	0.22751053331690443	0.017001515317268647	0.006723984415905263	0.006723984415905258	-20340.161348308146	0.0	-9.049140641702403
84200	-20349.853727307305	-11.679036935762678	-20338.174690371543	0.23017489724783197	2009.172825102752	2.935875205081872	1.0149006916313388	6.465330220909455	7.635897267274031	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.017001515317268647	0.006608433347201745	0.006608433347201746	-20338.174690371543	0.0	-10.117232102508519
84300	-20347.472679270868	-12.815951850631127	-20334.656727420235	0.2318046738701117	2009.17119532613	2.944975289256506	1.0149006916313388	6.127994135428831	12.056801354113986	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.017001515317268647	0.006855535889642416	0.006855535889642417	-20334.656727420235	0.0	-10.414454566638476
84400	-20352.519820792953	-17.333800920587667	-20335.186019872366	0.23546509669075805	2009.1675349033092	3.0849863734096146	0.9828861604721598	6.127994135428831	12.056801354113986	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.017001515317268647	0.0067489631518104325	0.006748963151810433	-20335.186019872366	0.0	-14.956572908061498
84500	-20348.9242484145	-21.61333345146553	-20327.310914963033	0.23546509669075805	2009.1675349033092	3.176179122405861	0.9828861604721598	4.877740689024784	12.056801354113986	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.0648113611919639	0.0067489631518104325	0.006748963151810431	-20327.310914963033	0.0	-19.166938675269556
84600	-20356.593181067215	-21.125281125010172	-20335.467899942207	0.2352520725036502	2009.1677479274963	3.1642835418350486	0.9718203280477015	4.877740689024784	12.056801354113986	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.0648113611919639	0.006840054610749058	0.006840054610749061	-20335.467899942207	0.0	-18.42488814170201
84700	-20355.71111337331	-23.119411523582798	-20332.591701849728	0.23111782910955544	2009.1718821708905	3.124199875570465	0.9136766882438964	4.877740689024784	12.056801354113986	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.0648113611919639	0.006801233741915801	0.006801233741915803	-20332.591701849728	0.0	-16.927055999546038
84800	-20354.640161440566	-20.54680365945749	-20334.09335778111	0.2373721954799093	2009.16562780452	3.0964403707534047	0.9136766882438964	4.877740689024784	7.779996968733763	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.0648113611919639	0.006498736245835162	0.006498736245835162	-20334.09335778111	0.0	-15.168164031555207
84900	-20356.12271092721	-16.9389003886019	-20339.18381053861	0.22747156609153438	2009.1755284339085	3.077611674333628	0.9699266489312967	4.877740689024784	7.779996968733763	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.0648113611919639	0.006517449327329464	0.006517449327329466	-20339.18381053861	0.0	-14.989806711937891
85000	-20352.549271853102	-16.179875507336305	-20336.369396345766	0.22760529907156263	2009.1753947009286	3.071615822105622	0.9699266489312967	4.877740689024784	7.779996968733763	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.05730055347800576	0.006263990253259231	0.006263990253259232	-20336.369396345766	0.0	-14.26547883917646
85100	-20354.716072331015	-18.63512152736123	-20336.080950803655	0.24035219708522157	2009.1626478029148	3.18162431379398	0.9699266489312967	4.877740689024784	7.779996968733763	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.05730055347800576	0.006560932141326189	0.006560932141326195	-20336.080950803655	0.0	-16.713527420773765
85200	-20356.349847698126	-21.363842467759635	-20334.986005230367	0.2451912552599371	2009.1578087447401	3.2834410770931926	1.0349496656983113	5.708098098645885	7.779996968733763	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.05730055347800576	0.0064314465596378035	0.006431446559637808	-20334.986005230367	0.0	-19.259137568127517
85300	-20352.116506334176	-21.933524059472113	-20330.182982274702	0.2508600283508175	2009.1521399716491	3.287376929722672	1.0145653216636021	5.708098098645885	15.042086198484341	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.05730055347800576	0.006536732004482328	0.006536732004482331	-20330.182982274702	0.0	-19.090542862233068
85400	-20358.27518469602	-20.511389095185958	-20337.763795600833	0.23172320758468615	2009.1712767924153	3.2394687874592822	0.9933713787140974	5.319535695475026	15.042086198484341	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.05730055347800576	0.0063053589197098955	0.006305358919709895	-20337.763795600833	0.0	-17.788134128119395
85500	-20357.87425663995	-21.83152160000236	-20336.042735039948	0.2330945321383872	2009.1699054678616	3.2829069606447963	0.9933713787140974	5.319535695475026	15.042086198484341	0.3388994864646798	0.1967899345403863	0.2364252491368306	0.2278853298581033	0.05730055347800576	0.005474266795164292	0.005474266795164295	-20336.042735039948	0.0	-19.188051879015347
85600	-20353.279658127816	-22.98384565513946	-20330.295812472676	0.23300677475682652	2009.1699932252432	3.3107619770012424	0.9836399895617378	5.319535695475026	15.042086198484341	0.3388994864646798	0.18995672048959605	0.24325846318762084	0.2278853298581033	0.05730055347800576	0.005583210773825557	0.005583210773825559	-20330.295812472676	0.0	-20.230843261747346
85700	-20352.816005689645	-22.790167334831146	-20330.025838354813	0.23300677475682652	2009.1699932252432	3.3038459579671433	0.9968981503644895	5.319535695475026	16.942013414070093	0.3388994864646798	0.18995672048959605	0.24325846318762084	0.2278853298581033	0.05730055347800576	0.0057371868198216715	0.005737186819821669	-20330.025838354813	0.0	-19.88543058641397
85800	-20354.523289057426	-22.991933469791803	-20331.531355587635	0.23275787034995296	2009.17024212965	3.298972020050597	1.041163334343348	5.319535695475026	15.645418791599912	0.3388994864646798	0.18995672048959605	0.24325846318762084	0.2278853298581033	0.05730055347800576	0.005599765634723626	0.005599765634723628	-20331.531355587635	0.0	-19.4066102981607
85900	-20356.39825961978	-24.888979388613254	-20331.509280231166	0.25763436060904915	2009.145365639391	3.3887509771990505	1.041163334343348	4.357383895415378	12.798591402113717	0.3388994864646798	0.18995672048959605	0.24325846318762084	0.2278853298581033	0.05730055347800576	0.005599765634723626	0.005599765634723626	-20331.509280231166	0.0	-21.739102224588997
86000	-20356.96857350963	-24.54603464111309	-20332.422538868515	0.24323912529919614	2009.1597608747009	3.3515227726824564	1.041163334343348	4.357383895415378	12.798591402113717	0.3388994864646798	0.18995672048959605	0.24325846318762084	0.2278853298581033	0.05730055347800576	0.005599765634723626	0.005599765634723623	-20332.422538868515	0.0	-21.390842641993967
86100	-20363.217343488162	-29.213981605075173	-20334.003361883086	0.2535946378457071	2009.1494053621543	3.57658510494841	0.9802555990883275	4.357383895415378	12.798591402113717	0.3388994864646798	0.18995672048959605	0.24325846318762084	0.2278853298581033	0.05730055347800576	0.0063008811891747864	0.006300881189174793	-20334.003361883086	0.0	-26.71594738722658
86200	-20357.122647341075	-32.522022275282424	-20324.600625065792	0.2535946378457071	2009.1494053621543	3.659823787383044	0.987142611075999	4.357383895415378	12.798591402113717	0.3388994864646798	0.18995672048959605	0.24325846318762084	0.2278853298581033	0.05730055347800576	0.00534708873068989	0.00534708873068989	-20324.600625065792	0.0	-30.227678410532366
86300	-20360.01788336036	-31.325618822902726	-20328.692264537458	0.258465930023542	2009.1445340699765	3.5590668559435756	0.964641358966397	2.6814659087931467	11.581760983548312	0.3363914965681707	0.18995672048959605	0.24576645308412998	0.2278853298581033	0.05730055347800576	0.005387886519736574	0.005387886519736572	-20328.692264537458	0.0	-28.692615845590655
86400	-20362.990106964004	-33.86676636953064	-20329.123340594473	0.24330346297160615	2009.1596965370284	3.6339163193635997	1.0049804698540035	4.194364226968378	11.581760983548312	0.3363914965681707	0.18995672048959605	0.24576645308412998	0.2278853298581033	0.4253364222552278	0.004955315419262099	0.0049553154192620965	-20329.123340594473	0.0	-31.12290969176819
86500	-20361.07799980875	-29.38243189412262	-20331.695567914627	0.23711379239772676	2009.1658862076024	3.4793675958746055	1.0049804698540035	4.683235987482625	11.581760983548312	0.3363914965681707	0.18995672048959605	0.24576645308412998	0.2278853298581033	0.4253364222552278	0.006517858353172499	0.006517858353172498	-20331.695567914627	0.0	-26.470242966857374
86600	-20360.12781237298	-28.345003633447966	-20331.782808739532	0.23174331929850894	2009.1712566807016	3.483503463783509	1.0002111454728546	4.683235987482625	11.581760983548312	0.3363914965681707	0.18995672048959605	0.24576645308412998	0.2278853298581033	0.26997360278294963	0.0054379298038273695	0.005437929803827374	-20331.782808739532	0.0	-25.855539227307382
86700	-20359.564345032708	-27.058439411837274	-20332.50590562087	0.22915268320545082	2009.1738473167945	3.4437255580754007	1.0002111454728546	4.683235987482625	11.581760983548312	0.3363914965681707	0.18995672048959605	0.24149075092264188	0.2321610320195914	0.26997360278294963	0.00569557744070687	0.005695577440706869	-20332.50590562087	0.0	-24.539415956492128
86800	-20356.47563175618	-29.49899607175194	-20326.97663568443	0.2345881875379097	2009.1684118124622	3.5463975466728863	1.0002111454728546	4.683235987482625	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.26997360278294963	0.005602935462190687	0.0056029354621906875	-20326.97663568443	0.0	-27.00260526155938
86900	-20353.998250053915	-30.437018418704138	-20323.561231635213	0.25226114048934656	2009.1507388595107	3.6054400041731682	1.0002111454728546	4.683235987482625	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.26997360278294963	0.005602935462190687	0.005602935462190686	-20323.561231635213	0.0	-27.948552549673796
87000	-20354.181342018957	-28.25085294345194	-20325.930489075505	0.25155688243813257	2009.151443117562	3.5225086910909646	1.0002111454728546	4.335535840151564	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.26997360278294963	0.005618621427016757	0.005618621427016755	-20325.930489075505	0.0	-25.75324044518815
87100	-20352.23666285439	-24.28753885271052	-20327.94912400168	0.2459144768933826	2009.1570855231066	3.3576097440498005	1.0215125156760732	4.335535840151564	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.26997360278294963	0.00577424530389981	0.005774245303899807	-20327.94912400168	0.0	-21.503518473105952
87200	-20353.85182698361	-26.965312553364107	-20326.886514430247	0.2505320515381774	2009.152467948462	3.468328740653795	1.0215125156760732	4.335535840151564	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.3563354559295158	0.005667819764554996	0.005667819764554995	-20326.886514430247	0.0	-24.03382154452297
87300	-20357.950160907167	-25.435750782958046	-20332.514410124208	0.2510687789429711	2009.151931221057	3.416291252884587	1.0284646243414144	4.335535840151564	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.3563354559295158	0.005655703267211617	0.005655703267211619	-20332.514410124208	0.0	-22.321862843616397
87400	-20358.91765172465	-26.476370423517398	-20332.441281301133	0.25098841205244826	2009.1520115879475	3.470857802856077	1.0284646243414144	4.335535840151564	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.3563354559295158	0.005657514232433432	0.005657514232433429	-20332.441281301133	0.0	-23.369930628769865
87500	-20353.887759135214	-24.25800062121346	-20329.629758514002	0.25098841205244826	2009.1520115879475	3.4335240515461485	0.9854067787497968	4.335535840151564	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.005697529124668528	0.005697529124668526	-20329.629758514002	0.0	-22.10264194112572
87600	-20359.89498574376	-28.625016323374403	-20331.269969420384	0.24440096494618227	2009.1585990350538	3.4392007963806748	0.9415450323217068	5.914396047233874	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.005697529124668528	0.005697529124668527	-20331.269969420384	0.0	-24.82958954104837
87700	-20357.91639826599	-28.684742313206648	-20329.231655952783	0.24547023358724193	2009.1575297664128	3.462367170548937	0.9415450323217068	5.914396047233874	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.005697529124668528	0.005697529124668523	-20329.231655952783	0.0	-24.892540235149827
87800	-20355.465037819216	-22.805992380614633	-20332.659045438602	0.24819795783992563	2009.15480204216	3.3654806139802482	1.002868498697518	5.392966240377361	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.006541218505408516	0.006541218505408511	-20332.659045438602	0.0	-20.64441105989817
87900	-20356.354726400205	-21.959338165866402	-20334.395388234338	0.24790264944369422	2009.1550973505564	3.282260243525194	1.030602060937396	5.392966240377361	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.0056827230471667685	0.005682723047166769	-20334.395388234338	0.0	-19.376869478411386
88000	-20357.961662262474	-24.716014418409948	-20333.245647844065	0.24878624721450673	2009.1542137527856	3.3366416156484933	0.9609441934931765	5.058466110752054	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.006418289084759997	0.006418289084759996	-20333.245647844065	0.0	-21.8272330094398
88100	-20355.234200699397	-26.6704752932178	-20328.56372540618	0.23377455126920582	2009.169225448731	3.303972981494383	0.9352927234971878	5.058466110752054	11.581760983548312	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.006418289084759997	0.006418289084760001	-20328.56372540618	0.0	-22.39872833349219
88200	-20356.582456456093	-24.34870805998464	-20332.23374839611	0.23377455126920582	2009.169225448731	3.275374893199779	0.9633204131185342	5.237602383683934	11.448080754799756	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.006497874919642644	0.006497874919642643	-20332.23374839611	0.0	-21.556230441489753
88300	-20356.514162194606	-25.62636954722563	-20330.88779264738	0.23377455126920582	2009.169225448731	3.2818977135505394	0.9486180677551255	5.237602383683934	11.448080754799756	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.006497874919642644	0.006497874919642641	-20330.88779264738	0.0	-22.172749134145338
88400	-20357.877504728767	-23.62783850513147	-20334.249666223637	0.23435070113494466	2009.1686492988651	3.2730001361366203	0.9999390383489898	5.237602383683934	11.545370669273119	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.006481899931113021	0.006481899931113017	-20334.249666223637	0.0	-21.47232579316977
88500	-20360.045374703575	-22.945675398790133	-20337.099699304785	0.23435070113494466	2009.1686492988651	3.243761451284506	0.9898058281443273	5.237602383683934	10.456322396279086	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.006761177420003095	0.0067611774200030976	-20337.099699304785	0.0	-20.90938388767731
88600	-20363.47813780509	-23.221735241183467	-20340.256402563908	0.23621943465214723	2009.1667805653478	3.236545435918469	0.9898058281443273	5.237602383683934	10.456322396279086	0.3363914965681707	0.19480307423191617	0.24149075092264188	0.22731467827727128	0.04278093005217048	0.006707689700505675	0.006707689700505679	-20340.256402563908	0.0	-21.18852333626141
